"STATION","NAME","DATE","DAPR","DAWM","MDPR","MDWM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-05-27",,,,,"0.89","0.0","0.0","82","57","60",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-05-28",,,,,"1.95","0.0","0.0","65","54","59",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-05-29",,,,,"0.00","0.0","0.0","79","58","63",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-05-30",,,,,"0.00","0.0","0.0","85","45","51",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-05-31",,,,,"0.00","0.0","0.0","79","49","65",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-01",,,,,"0.00","0.0","0.0","88","54","62","203.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-02",,,,,"0.00","0.0","0.0","80","56","56","105.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-03",,,,,"0.00","0.0","0.0","82","55","59","85.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-04",,,,,"0.00","0.0","0.0","94","58","66","162.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-05",,,,,"0.00","0.0","0.0","98","65","68","183.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-06",,,,,"0.00","0.0","0.0","98","62","65","129.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-07",,,,,"0.00","0.0","0.0","95","62","66","80.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-08",,,,,"0.00","0.0","0.0","83","55","57","154.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-09",,,,,"0.02","0.0","0.0","68","51","55","60.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-10",,,,,"0.00","0.0","0.0","75","54","63","52.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-11",,,,,"0.00","0.0","0.0","82","60","63","133.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-12",,,,,"0.00","0.0","0.0","88","62","71","264.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-13",,,,,"0.00","0.0","0.0","94","65","68","216.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-14",,,,,"0.00","0.0","0.0","101","64","70","121.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-15",,,,,"0.00","0.0","0.0","103","64","67","157.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-16",,,,,"0.00","0.0","0.0","88","60","61","167.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-17",,,,,"0.00","0.0","0.0","79","58","63","113.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-18",,,,,"0.00","0.0","0.0","78","60","62","42.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-19",,,,,"0.01","0.0","0.0","83","59","67","108.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-20",,,,,"0.92","0.0","0.0","85","55","60","146.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-21",,,,,"0.00","0.0","0.0","76","57","64","70.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-22",,,,,"0.62","0.0","0.0","88","58","60","124.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-23",,,,,"0.00","0.0","0.0","85","61","69","128.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-24",,,,,"0.00","0.0","0.0","93","66","69","113.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-25",,,,,"0.00","0.0","0.0","99","65","67","78.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-26",,,,,"0.00","0.0","0.0","99","66","70","62.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-27",,,,,"0.00","0.0","0.0","105","69","73","157.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-28",,,,,"0.00","0.0","0.0","106","63","67","92.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-29",,,,,"0.00","0.0","0.0","94","65","71","78.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-06-30",,,,,"0.00","0.0","0.0","96","67","74","121.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-01",,,,,"0.00","0.0","0.0","106","68","68",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-02",,,,,"0.00","0.0","0.0","104","68","69",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-03",,,,,"0.00","0.0","0.0","92","64","67",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-04",,,,,"0.00","0.0","0.0","95","65","74","85.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-05",,,,,"0.00","0.0","0.0","104","71","74","119.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-06",,,,,"0.00","0.0","0.0","102","68","74","131.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-07",,,,,"0.00","0.0","0.0","100","70","72","139.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-08",,,,,"0.00","0.0","0.0","100","71","76","154.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-09",,,,,"0.00","0.0","0.0","102","69","75","95.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-10",,,,,"0.00","0.0","0.0","104","70","72","95.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-11",,,,,"0.00","0.0","0.0","103","65","67","101.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-12",,,,,"0.00","0.0","0.0","106","67","73","92.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-13",,,,,"0.00","0.0","0.0","101","72","77","88.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-14",,,,,"0.00","0.0","0.0","104","70","73","152.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-15",,,,,"0.00","0.0","0.0","104","70","75","101.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-16",,,,,"0.00","0.0","0.0","104","69","76","101.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-17",,,,,"0.00","0.0","0.0","101","65","69","123.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-18",,,,,"0.00","0.0","0.0","100","68","74","162.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-19",,,,,"0.00","0.0","0.0","100","71","75","121.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-20",,,,,"0.00","0.0","0.0","100","70","72","195.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-21",,,,,"0.24","0.0","0.0","102","67","66","162.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-22",,,,,"0.00","0.0","0.0","89","62","66","93.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-23",,,,,"0.00","0.0","0.0","90","64","66","101.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-24",,,,,"0.00","0.0","0.0","91","63","70","129.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-25",,,,,"0.00","0.0","0.0","95","65","70","185.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-26",,,,,"0.26","0.0","0.0","94","62","64","131.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-27",,,,,"0.00","0.0","0.0","94","59","68","57.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-28",,,,,"0.00","0.0","0.0","94","59","66","57.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-29",,,,,"0.00","0.0","0.0","101","64","68","83.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-30",,,,,"0.00","0.0","0.0","100","68","73","175.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-07-31",,,,,"0.00","0.0","0.0","102","65","72","134.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-01",,,,,"0.00","0.0","0.0","102","65",,"55.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-02",,,,,"0.00","0.0","0.0","104","65",,"75.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-03",,,,,"0.00","0.0","0.0","96","64",,"85.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-04",,,,,"0.00","0.0","0.0","98","60",,"183.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-05",,,,,"0.00","0.0","0.0","87","71",,"116.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-06",,,,,"0.00","0.0","0.0","99","67",,"154.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-07",,,,,"0.00","0.0","0.0","95","68",,"223.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-08",,,,,"0.00","0.0","0.0","96","68",,"226.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-09",,,,,"0.00","0.0","0.0","96","65",,"152.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-10",,,,,"0.00","0.0","0.0","97","71",,"183.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-11",,,,,"0.00","0.0","0.0","98","66",,"136.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-12",,,,,"0.00","0.0","0.0","91","63",,"101.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-13",,,,,"0.00","0.0","0.0","91","64",,"211.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-14",,,,,"0.00","0.0","0.0","95","66",,"188.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-15",,,,,"1.98","0.0","0.0","84","67",,"167.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-16",,,,,"0.00","0.0","0.0","86","66",,"111.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-17",,,,,"0.00","0.0","0.0","94","58",,"39.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-18",,,,,"0.00","0.0","0.0","84","62",,"75.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-19",,,,,"0.00","0.0","0.0","92","65",,"170.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-20",,,,,"0.00","0.0","0.0","92","65",,"241.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-21",,,,,"0.45","0.0","0.0","85","58",,"126.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-22",,,,,"0.03","0.0","0.0","76","59",,"90.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-23",,,,,"0.00","0.0","0.0","87","61",,"179.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-24",,,,,"0.00","0.0","0.0","94","64",,"144.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-25",,,,,"0.00","0.0","0.0","95","64",,"136.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-26",,,,,"0.00","0.0","0.0","95","61",,"131.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-27",,,,,"0.10","0.0","0.0","82","61",,"101.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-28",,,,,"0.19","0.0","0.0","71","59",,"65.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-29",,,,,"0.00","0.0","0.0","89","61",,"134.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-30",,,,,"0.00","0.0","0.0","95","58",,"124.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-08-31",,,,,"0.05","0.0","0.0","88","58",,"142.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-01",,,,,"0.00","0.0","0.0","86","55",,"119.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-02",,,,,"0.00","0.0","0.0","83","55",,"67.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-03",,,,,"0.00","0.0","0.0","92","61",,"147.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-04",,,,,"0.00","0.0","0.0","96","61",,"156.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-05",,,,,"0.00","0.0","0.0","92","59",,"70.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-06",,,,,"0.00","0.0","0.0","95","61",,"93.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-07",,,,,"0.00","0.0","0.0","90","63",,"83.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-08",,,,,"0.00","0.0","0.0","91","64",,"147.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-09",,,,,"0.00","0.0","0.0","90","58",,"142.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-10",,,,,"0.00","0.0","0.0","59","54",,"116.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-11",,,,,"0.00","0.0","0.0","75","56",,"88.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-12",,,,,"0.00","0.0","0.0","93","57",,"111.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-13",,,,,"0.00","0.0","0.0","90","56",,"90.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-14",,,,,"0.00","0.0","0.0","85","55",,"98.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-15",,,,,"0.04","0.0","0.0","83","60",,"92.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-16",,,,,"0.00","0.0","0.0","92","60",,"70.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-17",,,,,"0.00","0.0","0.0","64","39",,"121.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-18",,,,,"0.00","0.0","0.0","83","41",,"118.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-19",,,,,"0.00","0.0","0.0","94","50",,"75.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-20",,,,,"0.00","0.0","0.0","100","56",,"169.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-21",,,,,"0.00","0.0","0.0","85","52",,"133.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-22",,,,,"0.00","0.0","0.0","94","50",,"110.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-23",,,,,"0.00","0.0","0.0","72","43",,"85.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-24",,,,,"0.00","0.0","0.0","76","47",,"121.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-25",,,,,"0.00","0.0","0.0","75","47",,"95.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-26",,,,,"0.00","0.0","0.0","70","52",,"108.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-27",,,,,"0.00","0.0","0.0","69","52",,"157.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-28",,,,,"0.00","0.0","0.0","68","55",,"110.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-29",,,,,"0.00","0.0","0.0","71","55",,"93.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-09-30",,,,,"0.00","0.0","0.0","87","46",,"59.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-01",,,,,"0.00","0.0","0.0","88","45",,"57.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-02",,,,,"0.00","0.0","0.0","78","46",,"134.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-03",,,,,"0.00","0.0","0.0","71","35",,"115.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-04",,,,,"0.00","0.0","0.0","82","35",,"98.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-05",,,,,"0.00","0.0","0.0","81","40",,"85.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-06",,,,,"0.00","0.0","0.0","87","47",,"101.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-07",,,,,"0.00","0.0","0.0","84","45",,"16.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-08",,,,,"0.00","0.0","0.0","87","45",,"75.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-09",,,,,"0.00","0.0","0.0","87","42",,"70.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-10",,,,,"0.00","0.0","0.0","85","43",,"90.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-11",,,,,"0.00","0.0","0.0","69","30",,"101.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-12",,,,,"0.00","0.0","0.0","70","30",,"96.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-13",,,,,"0.00","0.0","0.0","82","43",,"103.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-14",,,,,"0.01","0.0","0.0","86","46",,"100.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-15",,,,,"0.00","0.0","0.0","81","44",,"111.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-16",,,,,"0.03","0.0","0.0","83","47",,"167.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-17",,,,,"0.00","0.0","0.0","71","29",,"151.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-18",,,,,"0.00","0.0","0.0","64","28",,"67.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-19",,,,,"0.00","0.0","0.0","61","33",,"98.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-20",,,,,"0.00","0.0","0.0","70","36",,"78.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-21",,,,,"0.00","0.0","0.0","76","36",,"42.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-22",,,,,"0.00","0.0","0.0","77","36",,"78.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-23",,,,,"0.00","0.0","0.0","76","37",,"201.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-24",,,,,"0.00","0.0","0.0","52","23",,"188.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-25",,,,,"0.00","0.0","0.0","58","23",,"70.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-26",,,,,"0.00","0.0","0.0","59","23",,"118.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-27",,,,,"0.05","0.0","0.0","65","34",,"188.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-28",,,,,"0.01","0.0","0.0","37","28",,"295.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-29",,,,,"0.00","0.0","0.0","42","19",,"87.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-30",,,,,"0.00","0.0","0.0","59","23",,"39.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-10-31",,,,,"0.00","0.0","0.0","71","32",,"55.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-01",,,,,"0.00","0.0","0.0","77","30",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-02",,,,,"0.00","0.0","0.0","72","31",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-03",,,,,"0.00","0.0","0.0","82","38",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-04",,,,,"0.00","0.0","0.0","67","30",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-05",,,,,"0.00","0.0","0.0","72","31",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-06",,,,,"0.00","0.0","0.0","75","37",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-07",,,,,"0.00","0.0","0.0","84","40",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-08",,,,,"0.00","0.0","0.0","79","42",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-09",,,,,"0.00","0.0","0.0","88","33",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-10",,,,,"0.00","0.0","0.0","72","38",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-11",,,,,"0.00","0.0","0.0","75","46",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-12",,,,,"0.00","0.0","0.0","67","47",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-13",,,,,"0.00","0.0","0.0","75","40",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-14",,,,,"0.00","0.0","0.0","42","29",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-15",,,,,"0.03","0.5","0.0","34","28",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-16",,,,,"0.00","0.0","0.0","36","25",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-17",,,,,"0.00","0.0","0.0","37","25",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-18",,,,,"0.00","0.0","0.0","42","15",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-19",,,,,"0.00","0.0","0.0","54","14",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-20",,,,,"0.00","0.0","0.0","53","15",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-21",,,,,"0.00","0.0","0.0","53","18",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-22",,,,,"0.00","0.0","0.0","58","23",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-23",,,,,"0.00","0.0","0.0","56","28",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-24",,,,,"0.00","0.0","0.0","42","14",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-25",,,,,"0.05","1.5","0.0","31","21",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-26",,,,,"0.00","0.0","0.0","35","9",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-27",,,,,"0.00","0.0","0.0","42","9",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-28",,,,,"0.00","0.0","0.0","44","22",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-29",,,,,"0.00","0.0","0.0","63","20",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-11-30",,,,,"0.00","0.0","0.0","59","28",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-01",,,,,"0.00","0.0","0.0","63","25",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-02",,,,,"0.00","0.0","0.0","40","5",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-03",,,,,"0.00","0.0","0.0","31","5",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-04",,,,,"0.00","0.0","0.0","64","22",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-05",,,,,"0.00","0.0","0.0","71","24",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-06",,,,,"0.00","0.0","0.0","69","24",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-07",,,,,"0.10","0.0","0.0","28","24",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-08",,,,,"0.02","0.0","0.0","30","22",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-09",,,,,"0.00","0.0","0.0","29","14",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-10",,,,,"0.00","0.0","0.0","40","15",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-11",,,,,"0.00","0.0","0.0","53","21",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-12",,,,,"0.00","0.0","0.0","62","24",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-13",,,,,"0.00","0.0","0.0","67","29",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-14",,,,,"0.00","0.0","0.0","46","21",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-15",,,,,"0.00","0.0","0.0","59","25",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-16",,,,,"0.00","0.0","0.0","66","28",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-17",,,,,"0.00","0.0","0.0","68","32",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-18",,,,,"0.00","0.0","0.0","74","30",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-19",,,,,"0.00","0.0","0.0","34","18",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-20",,,,,"0.00","0.0","0.0","21","16",,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1980-12-21",,,,,"0.00","0.0","0.0","30","11",,
